SONAVORM,Votmesus,Fookus suhteline sagedus mil.,Referents suhteline sagedus mil.
janukovitši,25.85113453471113,32.402044569012304,0.2920920172444396
demokraatiad,25.661965698421056,32.402044569012304,0.3016167569371931
primaarenergia,25.41400557613695,32.402044569012304,0.31431640986086434
mittekangelase,25.301533426759228,24.301533426759228,0.0
soolestikufloora,25.301533426759228,24.301533426759228,0.0
appathurai,25.301533426759228,24.301533426759228,0.0
hoiuraha,25.301533426759228,24.301533426759228,0.0
sotsiaalsüsteemi,25.204634357890647,40.50255571126538,0.6466239946969298
postmodernistliku,25.070820694248525,32.402044569012304,0.3323075848360654
eksamisüsteem,24.85437403460358,24.301533426759228,0.01799117497520099
anschluss,24.52295101051489,24.301533426759228,0.03174913230917822
piiksatab,24.298634688792315,24.301533426759228,0.04127387200193169
castrole,24.249342783741984,24.301533426759228,0.04339048082254356
harvendus,24.20025045970272,24.301533426759228,0.045507089643155446
võimuvertikaal,24.20025045970272,24.301533426759228,0.045507089643155446
ajateenistusse,24.189559824358803,72.90460028027769,2.055227164814137
julgeolekuolukorra,24.150021634488194,32.402044569012304,0.3831061965307505
jäägem,24.04555738390015,40.50255571126538,0.7259968254698753
salasepitsuste,23.74360011052186,24.301533426759228,0.06561487343896832
ratsionalistid,23.67306812090078,24.301533426759228,0.06878978666988614
isi,23.64909332099876,48.603066853518456,1.0974616734872604
kibedusest,23.602953930386466,24.301533426759228,0.07196469990080397
eelisseisund,23.34938372094489,24.301533426759228,0.08360604841416931
vladivostokini,23.23591686951628,24.301533426759228,0.08889757046569902
varjamise,23.219791524977694,40.50255571126538,0.7873784812676199
näilisuse,23.21335570546612,24.301533426759228,0.08995587487600495
kuubalaste,23.145934321890493,24.301533426759228,0.09313078810692278
annekteerimine,23.022592435607287,32.402044569012304,0.4508376787903307
lähivälismaa,22.96804393616028,24.301533426759228,0.1015972233893703
csce,22.641764797556807,24.301533426759228,0.11747178954395941
piimatootjad,22.56178105955549,32.402044569012304,0.48047020227889703
delillo,22.471511197392847,24.301533426759228,0.12593822482640693
euromaidani,22.366396831933155,24.301533426759228,0.13122974687793665
meelitame,22.241550410823145,24.301533426759228,0.13757957333977228
elatisraha,22.224927231011662,48.603066853518456,1.2318663335961149
etendusasutuse,22.220878051900456,24.301533426759228,0.13863787775007821
annekteerimist,22.144623750242175,40.50255571126538,0.874159442912707
tuuliku,21.955524485719266,89.10562256478384,3.104006835427324
üksikvanema,21.904143657831533,32.402044569012304,0.5249189875117466
oblastit,21.71627449182211,24.301533426759228,0.16509548800772675
keskmaa,21.691419710640318,40.50255571126538,0.9133167060940268
pikamäe,21.6784685330048,32.402044569012304,0.5407935536663356
neoliberalism,21.559606633985165,24.301533426759228,0.17356192329017425
võrdlustes,21.520792236746416,24.301533426759228,0.17567853211078616
puusepp,21.505449225998404,105.30664484929,3.943242232799935
vabakaubandus,21.482117345764244,24.301533426759228,0.17779514093139803
sevastopolis,21.4243649426878,24.301533426759228,0.18097005416231585
janukovitš,21.38603554448516,24.301533426759228,0.18308666298292772
agressiooni,21.362801572311124,72.90460028027769,2.459499449551006
maksuvabastuse,21.36059711667373,40.50255571126538,0.9429492295825931
lääne-ukraina,21.1589086529867,24.301533426759228,0.195786315906599
vanemaga,21.10455560808092,72.90460028027769,2.5018316259632436
kapos,21.065690022032754,24.301533426759228,0.20107783795812872
manifestis,21.00052403099849,32.402044569012304,0.5905338609507149
lepitusmenetlus,20.973289164569515,24.301533426759228,0.20636936000965841
vabakond,20.75479989921043,24.301533426759228,0.2190690129333297
parlamendierakonnad,20.70088702028793,24.301533426759228,0.22224392616424754
maailmakultuuri,20.66510043716176,24.301533426759228,0.22436053498485942
kuupmeetri,20.52222864243934,40.50255571126538,1.0223220603555387
kiievit,20.505580175085534,24.301533426759228,0.2338852746776129
eksporditurgudel,20.418017423779766,24.301533426759228,0.23917679672914258
immuniteedi,20.348503819612013,24.301533426759228,0.24341001437036636
majanduspoliitikas,20.313924211381316,24.301533426759228,0.24552662319097823
valikuvariante,20.296678442474988,24.301533426759228,0.24658492760128417
prominentne,20.296678442474988,24.301533426759228,0.24658492760128417
ida-ukraina,20.290992663716096,48.603066853518456,1.444585520067609
pensioniea,20.290992663716096,48.603066853518456,1.444585520067609
euroopalikus,20.26227460187144,24.301533426759228,0.24870153642189605
politseibussi,20.26227460187144,24.301533426759228,0.24870153642189605
jõukamad,20.19461828090842,40.50255571126538,1.055129497075023
lahkujaid,20.181401550021953,32.402044569012304,0.6550904299793773
klaipeda,20.168752913960585,48.603066853518456,1.459401781811892
vaesusriskis,20.159759333374126,24.301533426759228,0.2550513628837317
vandenõu,20.085716300219694,89.10562256478384,3.4860547275477685
paremäärmuslikud,20.04146156918353,24.301533426759228,0.2624594937558733
probiootiliste,19.957809626084373,24.301533426759228,0.26775101580740296
kihistumise,19.792583347526083,24.301533426759228,0.2783340599104624
lääneriikide,19.695423404504005,89.10562256478384,3.5749522980134674
läänt,19.67809574541867,32.402044569012304,0.6974226063916149
vandenõude,19.64620145823015,24.301533426759228,0.28785879960321586
donetski,19.499009006949656,81.00511142253076,3.2056040588166943
liberaalse,19.33841950918267,81.00511142253076,3.24052810435679
sakraalse,19.26623054656774,24.301533426759228,0.31325810545055843
keskvõimu,19.21502121384107,40.50255571126538,1.159901633695311
toiduainetele,19.164309750991787,32.402044569012304,0.7429296960347703
rohe,19.036123306037947,24.301533426759228,0.32913267160514753
lastekaitsetöötajate,18.930610558138316,24.301533426759228,0.3365408024772891
empaatilised,18.90067855541024,24.301533426759228,0.338657411297901
fidel,18.889044139105895,32.402044569012304,0.768329001882113
vaesusriski,18.796657840278478,24.301533426759228,0.3460655421700426
valimisprogrammis,18.563142253401594,24.301533426759228,0.36299841273493766
saadikuga,18.548740025789662,24.301533426759228,0.36405671714524357
sisserändaja,18.544982963614718,32.402044569012304,0.8011364386015971
kirikult,18.520002510568403,24.301533426759228,0.36617332596585545
preemiale,18.47983313324933,32.402044569012304,0.8074862650634327
hiirtel,18.28710150925056,32.402044569012304,0.8265357444489396
okase,18.255369737730753,32.402044569012304,0.8297106576798574
lastekaitsetöötaja,18.213231614388622,32.402044569012304,0.8339438753210813
tendentside,18.154358008283694,24.301533426759228,0.39368924063380994
tuulikuid,18.087976405907195,32.402044569012304,0.8466435282447525
kirikukogu,17.79308940514711,81.00511142253076,3.6088180391432574
nihet,17.75224288215318,32.402044569012304,0.8815675737848485
tooteks,17.689543308827336,40.50255571126538,1.3461632099091565
fraktsioonide,17.6746149280679,56.70357799577153,2.264771438054713
piirileppe,17.64519742288316,24.301533426759228,0.43390480822543565
katuseraha,17.633863478932437,40.50255571126538,1.3535713407812981
sihtasutusele,17.621032575405085,48.603066853518456,1.8149920636746881
valimisliitude,17.60372233014622,32.402044569012304,0.8974421399394377
donetskis,17.554503772512312,24.301533426759228,0.44131293909757724
põhitööd,17.554503772512312,24.301533426759228,0.44131293909757724
sõjalennukite,17.477505140489047,24.301533426759228,0.44766276555941287
weiss,17.47700024537715,32.402044569012304,0.9112000972734149
tšehhoslovakkia,17.411562897195143,48.603066853518456,1.8488578048044784
tippjuhtide,17.406875911737295,40.50255571126538,1.3842621686801704
krimmi,17.381487629940942,210.61328969858,11.174636268420427
e-residentsuse,17.37284052842034,48.603066853518456,1.855207631266314
puusepa,17.26890299253075,40.50255571126538,1.4033116480656773
ida-euroopasse,17.262965511169853,24.301533426759228,0.4656539405346139
okupeerimist,17.228951720249395,32.402044569012304,0.9387160119413693
ideoloogilise,17.225986840496795,48.603066853518456,1.8795486327033506
pimevaimud,17.201022284506152,16.201022284506152,0.0
kangelasetüüpi,17.201022284506152,16.201022284506152,0.0
mašenka,17.201022284506152,16.201022284506152,0.0
noix,17.201022284506152,16.201022284506152,0.0
putinland,17.201022284506152,16.201022284506152,0.0
kuulidevabas,17.201022284506152,16.201022284506152,0.0
isehävituv,17.201022284506152,16.201022284506152,0.0
inkrementalistide,17.201022284506152,16.201022284506152,0.0
vandenõuteema,17.201022284506152,16.201022284506152,0.0
varjulejäämise,17.201022284506152,16.201022284506152,0.0
konspiratsiooniteemalise,17.201022284506152,16.201022284506152,0.0
koloniaalmajandus,17.201022284506152,16.201022284506152,0.0
piinamisraport,17.201022284506152,16.201022284506152,0.0
päkapikukartul,17.201022284506152,16.201022284506152,0.0
inkrementalistid,17.201022284506152,16.201022284506152,0.0
mikroobivabalt,17.201022284506152,16.201022284506152,0.0
natosse,17.200783080053185,32.402044569012304,0.9418909251722871
sõnasõda,17.200783080053185,32.402044569012304,0.9418909251722871
kunstiajaloolasteks,17.182837611680142,16.201022284506152,0.0010583044103059406
zaventemile,17.182837611680142,16.201022284506152,0.0010583044103059406
inimtööaastate,17.182837611680142,16.201022284506152,0.0010583044103059406
sotsiopoliitiliselt,17.16469134739717,16.201022284506152,0.0021166088206118813
maastikupildilt,17.16469134739717,16.201022284506152,0.0021166088206118813
pikamäele,17.16469134739717,16.201022284506152,0.0021166088206118813
rahvusliberaalseks,17.16469134739717,16.201022284506152,0.0021166088206118813
allianseni,17.14658337009939,16.201022284506152,0.003174913230917822
püsitruppide,17.14658337009939,16.201022284506152,0.003174913230917822
sooleelustiku,17.128513558741346,16.201022284506152,0.0042332176412237625
ükskõiksust,17.126115062946447,32.402044569012304,0.9503573604547347
üürimudelile,17.11048179278732,16.201022284506152,0.005291522051529703
vandenõuloo,17.11048179278732,16.201022284506152,0.005291522051529703
antiliberaalsed,17.11048179278732,16.201022284506152,0.005291522051529703
mõtteraamatus,17.11048179278732,16.201022284506152,0.005291522051529703
kurkovi,17.11048179278732,16.201022284506152,0.005291522051529703
eelarveettepanekus,17.09248795220861,16.201022284506152,0.006349826461835644
tootmisväljundi,17.09248795220861,16.201022284506152,0.006349826461835644
etnosena,17.074531917480893,16.201022284506152,0.007408130872141584
laenulist,17.074531917480893,16.201022284506152,0.007408130872141584
representatsioonina,17.074531917480893,16.201022284506152,0.007408130872141584
oleksandri,17.074531917480893,16.201022284506152,0.007408130872141584
baylis,17.074531917480893,16.201022284506152,0.007408130872141584
sotsiaalliberalismi,17.056613569581575,16.201022284506152,0.008466435282447525
metsaskäija,17.056613569581575,16.201022284506152,0.008466435282447525
sünniriigiks,17.038732789987144,16.201022284506152,0.009524739692753467
sotsiaalliberalism,17.020889460670574,16.201022284506152,0.010583044103059406
kodakondsuspoliitikaga,17.00308346409874,16.201022284506152,0.011641348513365348
merejalaväebrigaadi,17.00308346409874,16.201022284506152,0.011641348513365348
glorifitseerimine,17.00308346409874,16.201022284506152,0.011641348513365348
diskursus,16.987845694588323,32.402044569012304,0.9662319266093238
parteitutest,16.985314683229795,16.201022284506152,0.012699652923671288
kasahstan,16.977338436545086,40.50255571126538,1.444585520067609
ülekuulamismeetodeid,16.949888302874403,16.201022284506152,0.014816261744283169
vastuvõtukatsetega,16.949888302874403,16.201022284506152,0.014816261744283169
ustavamate,16.949888302874403,16.201022284506152,0.014816261744283169
läänekristliku,16.949888302874403,16.201022284506152,0.014816261744283169
riigikirikuga,16.949888302874403,16.201022284506152,0.014816261744283169
manifesti,16.945728246119625,48.603066853518456,1.9271723311671178
välispoliitiline,16.933161080400275,32.402044569012304,0.9725817530711595
partnerriikidelt,16.9322304717378,16.201022284506152,0.01587456615458911
sapisus,16.9322304717378,16.201022284506152,0.01587456615458911
nsvli,16.915011028323825,32.402044569012304,0.9746983618917713
pinnakasutust,16.91460939299875,16.201022284506152,0.01693287056489505
humanitaarkonvoid,16.91460939299875,16.201022284506152,0.01693287056489505
suurvõimust,16.91460939299875,16.201022284506152,0.01693287056489505
sõltuvushäiretest,16.91460939299875,16.201022284506152,0.01693287056489505
lammastest,16.9088928972213,24.301533426759228,0.4963447684334862
järeleandmisena,16.897024952033775,16.201022284506152,0.01799117497520099
salia,16.897024952033775,16.201022284506152,0.01799117497520099
aiva,16.89694237017147,24.301533426759228,0.4974030728437921
parteiliseks,16.87947703469558,16.201022284506152,0.019049479385506933
vanamemmest,16.86196552731054,16.201022284506152,0.02010778379581287
koolipiirkonnad,16.844490316676268,16.201022284506152,0.021166088206118813
märtsivalimistel,16.844490316676268,16.201022284506152,0.021166088206118813
sussi,16.842211561452604,48.603066853518456,1.945163506142319
asjaajajate,16.82705129005916,16.201022284506152,0.022224392616424754
võimur,16.79228134027148,16.201022284506152,0.024341001437036634
visklemist,16.79228134027148,16.201022284506152,0.024341001437036634
usa-kuuba,16.774950193955927,16.201022284506152,0.025399305847342575
seisaku,16.76659286411484,24.301533426759228,0.5090444213571574
nõuandvale,16.757654785362803,16.201022284506152,0.026457610257648517
tärisevad,16.72317074009551,16.201022284506152,0.028574219078260396
salaprotokolliga,16.72317074009551,16.201022284506152,0.028574219078260396
miljoniküsimus,16.72317074009551,16.201022284506152,0.028574219078260396
varjudes,16.719690276733346,24.301533426759228,0.5132776389983812
loosungi,16.70904794660526,32.402044569012304,0.9990393633288079
maksumäär,16.70904794660526,32.402044569012304,0.9990393633288079
axelrod,16.705981883931003,16.201022284506152,0.029632523488566338
veitmani,16.705981883931003,16.201022284506152,0.029632523488566338
pannool,16.705981883931003,16.201022284506152,0.029632523488566338
valijal,16.696337248985902,24.301533426759228,0.5153942478189931
kultuuripoliitilise,16.65462667381823,16.201022284506152,0.03280743671948416
uitnärv,16.65462667381823,16.201022284506152,0.03280743671948416
kaablikutt,16.63757836265005,16.201022284506152,0.0338657411297901
ratsionalistide,16.63757836265005,16.201022284506152,0.0338657411297901
oligarhidel,16.63757836265005,16.201022284506152,0.0338657411297901
kremli,16.636462205925266,194.41226741407382,10.74602298224652
viinatootja,16.620564918394034,16.201022284506152,0.03492404554009604
linnad-vallad,16.620564918394034,16.201022284506152,0.03492404554009604
legatum,16.58664220363652,16.201022284506152,0.03704065436070792
krimmis,16.576998457722112,64.80408913802461,2.9696021753184696
tükikestki,16.569732720732254,16.201022284506152,0.038098958771013866
tehnoloogiaülikool,16.569732720732254,16.201022284506152,0.038098958771013866
tehnoloogiainvesteeringute,16.569732720732254,16.201022284506152,0.038098958771013866
kroos,16.56905280238953,24.301533426759228,0.5270355963323584
luurekeskus,16.552857679930195,16.201022284506152,0.039157263181319804
närvilised,16.551325126046876,32.402044569012304,1.0180888427143149
ennetähtaegsed,16.5461183925953,24.301533426759228,0.5291522051529703
inimesteta,16.5461183925953,24.301533426759228,0.5291522051529703
venevastase,16.536016976107238,16.201022284506152,0.04021556759162574
nurinale,16.536016976107238,16.201022284506152,0.04021556759162574
jänesekapsaid,16.536016976107238,16.201022284506152,0.04021556759162574
ida-ukrainas,16.521623260271433,48.603066853518456,2.0023119442988397
serpentine,16.51921050456766,16.201022284506152,0.04127387200193169
konspiratsiooniteooria,16.51921050456766,16.201022284506152,0.04127387200193169
infosõda,16.48905918032875,24.301533426759228,0.5344437272045001
tulunduslik,16.485699841679544,16.201022284506152,0.04339048082254356
rahvusena,16.466345533954826,24.301533426759228,0.5365603360251119
elukohajärgsed,16.45232486216528,16.201022284506152,0.045507089643155446
jõulukaardil,16.435687996413417,16.201022284506152,0.04656539405346139
nõukogudes,16.421105453455425,24.301533426759228,0.5407935536663356
juhtimistasand,16.385978670290616,16.201022284506152,0.04974030728437921
valimissedelil,16.385978670290616,16.201022284506152,0.04974030728437921
growtopia,16.385978670290616,16.201022284506152,0.04974030728437921
diplomaatidelt,16.385978670290616,16.201022284506152,0.04974030728437921
vahelülid,16.35300583296182,16.201022284506152,0.05185691610499109
puusepal,16.35300583296182,16.201022284506152,0.05185691610499109
etnoste,16.336569126703257,16.201022284506152,0.05291522051529703
mannule,16.336569126703257,16.201022284506152,0.05291522051529703
schrödinger,16.320165428937432,16.201022284506152,0.05397352492560297
neljale-viiele,16.303794640331713,16.201022284506152,0.055031829335908916
parteikontorite,16.303794640331713,16.201022284506152,0.055031829335908916
todayle,16.28745666195161,16.201022284506152,0.056090133746214854
ülevaateartiklis,16.28745666195161,16.201022284506152,0.056090133746214854
tööjõuga,16.28655963929769,32.402044569012304,1.050896279433799
kapitalistliku,16.28655963929769,32.402044569012304,1.050896279433799
luureorganid,16.271151395258816,16.201022284506152,0.05714843815652079
perepoliitikas,16.271151395258816,16.201022284506152,0.05714843815652079
oligarhidest,16.271151395258816,16.201022284506152,0.05714843815652079
ettenähtava,16.271151395258816,16.201022284506152,0.05714843815652079
y-kromosoom,16.238638604750907,16.201022284506152,0.059265046977132675
velmani,16.22243088582226,16.201022284506152,0.06032335138743861
kõrgkvalifitseeritud,16.22243088582226,16.201022284506152,0.06032335138743861
hädapidur,16.22243088582226,16.201022284506152,0.06032335138743861
tänavalapsi,16.20625548834995,16.201022284506152,0.06138165579774456
meelitamisest,16.20625548834995,16.201022284506152,0.06138165579774456
sepitsuste,16.20625548834995,16.201022284506152,0.06138165579774456
hingehäda,16.190112315747037,16.201022284506152,0.062439960208050496
putinile,16.189444771731367,56.70357799577153,2.5642715861712944
grigorjevitš,16.157922260722085,16.201022284506152,0.06455656902866237
jagamisest,16.152214019836123,40.50255571126538,1.56946544048371
maksusüsteemi,16.151554457908507,48.603066853518456,2.0711017309687256
soolefloora,16.141875187040842,16.201022284506152,0.06561487343896832
eliitkoole,16.141875187040842,16.201022284506152,0.06561487343896832
enmak,16.141875187040842,16.201022284506152,0.06561487343896832
parlamenditöö,16.141875187040842,16.201022284506152,0.06561487343896832
objektiivsus,16.13299794308589,24.301533426759228,0.5683094683342901
tervishoiupoliitikas,16.10987647203639,16.201022284506152,0.0677314822595802
sponsorlepingute,16.093924641720946,16.201022284506152,0.06878978666988614
venemaalane,16.093924641720946,16.201022284506152,0.06878978666988614
keeleprobleemi,16.078004370825038,16.201022284506152,0.06984809108019208
hallollus,16.06211556578455,16.201022284506152,0.07090639549049803
erakonnapoliitika,16.06211556578455,16.201022284506152,0.07090639549049803
vaalast,16.046258133404837,16.201022284506152,0.07196469990080397
spetsnazi,16.046258133404837,16.201022284506152,0.07196469990080397
autoritaarse,16.038277270184917,32.402044569012304,1.0826454117429773
kobrulehe,16.030431980858936,16.201022284506152,0.0730230043111099
eliitkoolidesse,16.030431980858936,16.201022284506152,0.0730230043111099
eelkoolis,16.003407625268828,24.301533426759228,0.5810091212579614
energiaalane,15.99887314578814,16.201022284506152,0.07513961313172178
xxxx,15.997630976482215,32.402044569012304,1.087936933794507
kuurme,15.997630976482215,32.402044569012304,1.087936933794507
palgalõhet,15.992702343942028,24.301533426759228,0.5820674256682673
heisenberg,15.983140279431378,16.201022284506152,0.07619791754202773
randalli,15.983140279431378,16.201022284506152,0.07619791754202773
neoliberaalsete,15.983140279431378,16.201022284506152,0.07619791754202773
donbassis,15.981430086819195,32.402044569012304,1.0900535426151188
osalusdemokraatia,15.971334690872899,24.301533426759228,0.5841840344888792
ideoloogiliselt,15.968061337648017,40.50255571126538,1.5990979639722762
lääs,15.941390924784754,89.10562256478384,4.652306187704915
neoliberaalses,15.936126789654686,16.201022284506152,0.07937283077294555
pomerantsev,15.920517027296418,16.201022284506152,0.08043113518325148
pomisema,15.920517027296418,16.201022284506152,0.08043113518325148
riigireform,15.907572952666133,24.301533426759228,0.5905338609507149
edutegur,15.904937815176998,16.201022284506152,0.08148943959355744
riigimetsad,15.904937815176998,16.201022284506152,0.08148943959355744
hägustumise,15.889389063698207,16.201022284506152,0.08254774400386337
juunikommunistide,15.889389063698207,16.201022284506152,0.08254774400386337
rkasile,15.858382586018008,16.201022284506152,0.08466435282447525
kibestuda,15.858382586018008,16.201022284506152,0.08466435282447525
egk,15.842924682363456,16.201022284506152,0.08572265723478119
e-residentsusest,15.842924682363456,16.201022284506152,0.08572265723478119
asumiseltsid,15.81209910438209,16.201022284506152,0.08783926605539308
kiievis,15.806809776837989,72.90460028027769,3.675491216992532
kihistumine,15.760757151395746,24.301533426759228,0.605350122694998
castrot,15.735557420621898,16.201022284506152,0.09313078810692278
väiksusega,15.735557420621898,16.201022284506152,0.09313078810692278
kaitsevõime,15.727143734299224,56.70357799577153,2.6690437227915824
akumuleerib,15.720337921605916,16.201022284506152,0.09418909251722872
seostama,15.71877499094476,32.402044569012304,1.1249775881552149
ärakuulamine,15.708977542761238,24.301533426759228,0.6106416447465277
arhitektuuripreemia,15.705147834872443,16.201022284506152,0.09524739692753466
marurahvuslus,15.689987075243202,16.201022284506152,0.0963057013378406
tulumaksuvaba,15.680740555494003,40.50255571126538,1.6467216624360437
hädapiduri,15.674855557868478,16.201022284506152,0.09736400574814653
ebolasse,15.674855557868478,16.201022284506152,0.09736400574814653
paigalseisust,15.674855557868478,16.201022284506152,0.09736400574814653
paroodia,15.668210536529221,40.50255571126538,1.6488382712566556
kirikuliikmete,15.659753198225577,16.201022284506152,0.09842231015845249
kirikumaksu,15.659753198225577,16.201022284506152,0.09842231015845249
õhutõrje,15.64863346983962,32.402044569012304,1.1345023278479685
riigikaitses,15.647289350173018,24.301533426759228,0.6169914712083634
kahekordistumine,15.644679912117223,16.201022284506152,0.09948061456875842
islamiterrorism,15.644679912117223,16.201022284506152,0.09948061456875842
väärtusmaailma,15.629635615670006,16.201022284506152,0.10053891897906436
seadustatud,15.626834143342943,24.301533426759228,0.6191080800289753
pehmoks,15.59963365787536,16.201022284506152,0.10265552779967624
waldorfi,15.5962514135201,24.301533426759228,0.6222829932598931
mistrali,15.584675830386484,16.201022284506152,0.10371383220998218
ravijärjekorda,15.584675830386484,16.201022284506152,0.10371383220998218
kaevandusfirma,15.569746660272779,16.201022284506152,0.10477213662028813
jõhkrusega,15.554846065257001,16.201022284506152,0.10583044103059407
jääksidki,15.554846065257001,16.201022284506152,0.10583044103059407
palgatoetuste,15.52513027298209,16.201022284506152,0.10794704985120594
levivas,15.52513027298209,16.201022284506152,0.10794704985120594
libeeria,15.515279652359114,24.301533426759228,0.6307494285423406
püütagi,15.510314912735778,16.201022284506152,0.10900535426151188
mannu,15.510211761249286,32.402044569012304,1.1535518072334754
paranoiast,15.495527801610077,16.201022284506152,0.11006365867181783
idanaabrile,15.466038004152267,16.201022284506152,0.11218026749242971
erakonnajuhi,15.451335157302667,16.201022284506152,0.11323857190273565
kommipakid,15.451335157302667,16.201022284506152,0.11323857190273565
marurahvuslased,15.43666023853578,16.201022284506152,0.11429687631304158
efektsemalt,15.43666023853578,16.201022284506152,0.11429687631304158
vooglaiule,15.43666023853578,16.201022284506152,0.11429687631304158
meritsi,15.426819764489291,32.402044569012304,1.1651931557468407
suletusest,15.422013168352953,16.201022284506152,0.11535518072334754
luureasutuste,15.422013168352953,16.201022284506152,0.11535518072334754
põlevkivitööstusele,15.407393867556964,16.201022284506152,0.11641348513365347
koolivaliku,15.392802257250624,16.201022284506152,0.11747178954395941
tegevustoetusi,15.392802257250624,16.201022284506152,0.11747178954395941
palgaootused,15.392802257250624,16.201022284506152,0.11747178954395941
immuniteeti,15.363701794009646,16.201022284506152,0.11958839836457129
jumalavallatu,15.363701794009646,16.201022284506152,0.11958839836457129
sõnateater,15.334711153399018,16.201022284506152,0.12170500718518318
kooseluseaduse,15.329115126928079,81.00511142253076,4.349631126357416
oswaldi,15.320256822484561,16.201022284506152,0.12276331159548912
ühetaolise,15.316481484816723,24.301533426759228,0.6519155167484595
asendustegevusi,15.248391985427675,16.201022284506152,0.1280548336470188
astroloogiaga,15.234099847692022,16.201022284506152,0.12911313805732474
tervishoiutöötajate,15.23071550640881,56.70357799577153,2.7886321211561538
rahastamissüsteem,15.191383733967665,16.201022284506152,0.1322880512882426
kaitsevõimele,15.177198213077714,16.201022284506152,0.13334635569854852
postmodernistlikus,15.177198213077714,16.201022284506152,0.13334635569854852
sularahaautomaate,15.177198213077714,16.201022284506152,0.13334635569854852
nado,15.177198213077714,16.201022284506152,0.13334635569854852
linnaplaanil,15.163039159990394,16.201022284506152,0.13440466010885446
eston,15.154128350270707,48.603066853518456,2.2732378733371603
äärmusluse,15.151465379567552,24.301533426759228,0.6699066917236605
lisavat,15.13480016146857,16.201022284506152,0.13652126892946634
rublast,15.13480016146857,16.201022284506152,0.13652126892946634
vooglaiu,15.130990382041645,32.402044569012304,1.2075253321590782
lihtviisil,15.120720068844408,16.201022284506152,0.13757957333977228
paviljonist,15.10666614964098,16.201022284506152,0.13863787775007821
riigikiriku,15.10666614964098,16.201022284506152,0.13863787775007821
