LEMMA,Votmesus,Fookus suhteline sagedus mil.,Referents suhteline sagedus mil.
giulietto,40.10203056940902,40.50255571126538,0.03492404554009604
fukuyama,40.0060513238152,56.70357799577153,0.4423712435078832
piontkovski,39.73632436368127,40.50255571126538,0.04444878523284951
puupõld,39.690079031894875,48.603066853518456,0.24975984083220198
eliitkool,39.26909849113536,113.40715599154306,1.9134143738331406
infosõda,39.11743718542499,105.30664484929,1.7176280579265417
koolivalik,37.95451268538982,48.603066853518456,0.3069082789887228
neoliberaalne,37.56215646500601,81.00511142253076,1.1831843307220415
kihistumine,37.409907818231076,89.10562256478384,1.408603170117207
jäänud,37.39160681459836,64.80408913802461,0.7598625665996653
riigikirik,37.37354695574332,56.70357799577153,0.5439684668972535
puusepa,36.505988696669064,48.603066853518456,0.35876519509371385
ajateenistus,36.4911643912488,364.52300140138846,9.016753575806614
chiesa,35.89098983929826,48.603066853518456,0.38204789212044454
luukas,34.76918019746022,97.20613370703691,1.8245168033674417
eetikakoodeks,34.37821400529834,105.30664484929,2.0922678191748445
kibestunu,34.163099138255255,40.50255571126538,0.21483579529210595
riigipidamine,34.133363852512375,40.50255571126538,0.21589409970241188
schengeni,33.402044569012304,32.402044569012304,0.0
seisukohalt,33.402044569012304,32.402044569012304,0.0
vabaduse,33.402044569012304,32.402044569012304,0.0
vooglaiduu,33.402044569012304,32.402044569012304,0.0
kehtestatud,33.402044569012304,32.402044569012304,0.0
hoiuraha,33.402044569012304,32.402044569012304,0.0
põhiparadoks,33.402044569012304,32.402044569012304,0.0
niinimesi,33.402044569012304,32.402044569012304,0.0
vandenõue,33.402044569012304,32.402044569012304,0.0
essees,33.402044569012304,32.402044569012304,0.0
ebola,33.06584438590755,89.10562256478384,1.7250361887986831
debat,33.052251137518546,32.402044569012304,0.010583044103059406
haavaja,33.017674315208176,32.402044569012304,0.011641348513365348
sotsiaalliberalism,32.743642485231874,32.402044569012304,0.02010778379581287
luhanski,32.37419206183825,32.402044569012304,0.03174913230917822
elatisfond,32.30791314596724,32.402044569012304,0.0338657411297901
eksamisüsteem,31.94817605724016,32.402044569012304,0.045507089643155446
ndatel,31.915869527887367,32.402044569012304,0.04656539405346139
pannoo,31.373677386919802,56.70357799577153,0.8392353973726109
balticu,31.34532503400288,32.402044569012304,0.06561487343896832
alkoreklaam,31.221296600424182,32.402044569012304,0.06984809108019208
nõuandev,31.19653655155732,105.30664484929,2.407642533446015
neoliberalism,31.16568925951391,48.603066853518456,0.5915921653610208
kohvri,31.067634529544605,32.402044569012304,0.07513961313172178
maidan,30.98148585470834,56.70357799577153,0.8625180943993416
salasepitsus,30.881051118386946,40.50255571126538,0.3439489333494307
koolipiirkond,30.409109738670463,32.402044569012304,0.09842231015845249
lääne-ukraina,30.355175223562473,40.50255571126538,0.3672316303761614
naturalisatsioon,29.28961019495364,40.50255571126538,0.41697193766054064
riigireform,28.846524230137607,121.50766713379615,3.2468779308186257
immuniteet,28.54826730358442,56.70357799577153,1.0212637559452327
loetud,27.88376577060173,32.402044569012304,0.1979029247272109
ida-ukraina,27.798089360009254,113.40715599154306,3.115648183940689
grossman,27.6880743794296,32.402044569012304,0.20636936000965841
ndate,27.66993744619913,48.603066853518456,0.7926700033191495
batista,27.615396400102416,32.402044569012304,0.20954427324057626
piimatootja,26.88474229818237,89.10562256478384,2.3515523996998002
castro,26.441498351511868,121.50766713379615,3.6331590405802943
luureasutus,25.661965698421056,32.402044569012304,0.3016167569371931
lastetoetus,25.63707518347056,72.90460028027769,1.8827235459342684
vaesusrisk,25.62749346245675,48.603066853518456,0.9355410987104515
veeldatud,25.301533426759228,24.301533426759228,0.0
kõhuelustik,25.301533426759228,24.301533426759228,0.0
piinamisraport,25.301533426759228,24.301533426759228,0.0
kaitsetaht,25.301533426759228,24.301533426759228,0.0
kirikuel,25.301533426759228,24.301533426759228,0.0
kiidetud,25.301533426759228,24.301533426759228,0.0
kaitseks,25.301533426759228,24.301533426759228,0.0
kuubal,25.301533426759228,24.301533426759228,0.0
elatustane,25.301533426759228,24.301533426759228,0.0
kaubavidu,25.301533426759228,24.301533426759228,0.0
asunud,25.301533426759228,24.301533426759228,0.0
mittekangelane,25.301533426759228,24.301533426759228,0.0
mobiils,25.301533426759228,24.301533426759228,0.0
uis,25.301533426759228,24.301533426759228,0.0
isehävituv,25.301533426759228,24.301533426759228,0.0
tegutsenud,25.301533426759228,24.301533426759228,0.0
appathurai,25.301533426759228,24.301533426759228,0.0
castrole,25.301533426759228,24.301533426759228,0.0
luurekeel,25.301533426759228,24.301533426759228,0.0
vanamemme,25.301533426759228,24.301533426759228,0.0
vandenõuteema,25.301533426759228,24.301533426759228,0.0
põlevkiv,25.301533426759228,24.301533426759228,0.0
vandenõuteemaline,25.301533426759228,24.301533426759228,0.0
humanitaarkonvoid,25.301533426759228,24.301533426759228,0.0
euromaitan,25.301533426759228,24.301533426759228,0.0
toornaft,25.301533426759228,24.301533426759228,0.0
soolestikufloor,25.301533426759228,24.301533426759228,0.0
gork,25.301533426759228,24.301533426759228,0.0
võimuvertikaall,25.301533426759228,24.301533426759228,0.0
konspiratsiooniteooria,25.27156267408646,32.402044569012304,0.32172454073300594
projektiteater,25.23115751483858,32.402044569012304,0.3238411495536178
marti,25.036570299094564,24.301533426759228,0.010583044103059406
tekitanud,25.036570299094564,24.301533426759228,0.010583044103059406
rahvusliberaalne,24.984242221979155,24.301533426759228,0.012699652923671288
pühendatud,24.932132426879456,24.301533426759228,0.014816261744283169
patriood,24.85437403460358,24.301533426759228,0.01799117497520099
hädapidur,24.775616962788174,32.402044569012304,0.34818215099065447
lepitusmenetlus,24.747943174116127,48.603066853518456,1.0043308853803377
maailmakultuur,24.717408487632408,32.402044569012304,0.3513570642215723
näilisus,24.67875455156434,32.402044569012304,0.3534736730421842
kujunenud,24.62398203821058,24.301533426759228,0.027515914667954458
agend,24.447720135399027,24.301533426759228,0.03492404554009604
sapisus,24.224771749931715,24.301533426759228,0.04444878523284951
mariupol,23.98672701153674,40.50255571126538,0.7302300431110991
etnos,23.948451952970313,32.402044569012304,0.39474754504411586
maruste,23.9337566168859,24.301533426759228,0.05714843815652079
primaarenergia,23.9302941609452,32.402044569012304,0.3958058494544218
eelarveettepanek,23.909820651290563,24.301533426759228,0.05820674256682674
läänekristlik,23.767204264067626,24.301533426759228,0.06455656902866237
kibestumine,23.738244078029094,56.70357799577153,1.4308275627336318
ehitatud,23.696532177935797,24.301533426759228,0.0677314822595802
grigorjevitš,23.62627913448083,24.301533426759228,0.07090639549049803
janukovitši,23.5564414177155,24.301533426759228,0.07408130872141584
julgeolekukorraldus,23.463964185019485,24.301533426759228,0.07831452636263961
muutunud,23.41799731869801,24.301533426759228,0.08043113518325148
anschluss,23.3038642586676,24.301533426759228,0.08572265723478119
hughes,23.27332089538714,48.603066853518456,1.1313274146170504
saavutatud,23.23591686951628,24.301533426759228,0.08889757046569902
kibestunud,23.21335570546612,24.301533426759228,0.08995587487600495
tehnoloogiainvesteering,23.10120389031453,24.301533426759228,0.09524739692753466
püsitrupp,23.10120389031453,24.301533426759228,0.09524739692753466
prominentne,22.97668671952525,48.603066853518456,1.158843329285005
kutsutud,22.94599971511307,24.301533426759228,0.10265552779967624
kirjatehnika,22.93892914838939,32.402044569012304,0.4561292008418604
enmak,22.83641030512889,24.301533426759228,0.10794704985120594
pomerantsev,22.70627690393993,24.301533426759228,0.11429687631304158
elanud,22.663228063507496,24.301533426759228,0.11641348513365347
rahvuskonservatiivsus,22.641764797556807,24.301533426759228,0.11747178954395941
toodud,22.641764797556807,24.301533426759228,0.11747178954395941
eksamitöö,22.60413318064882,40.50255571126538,0.8360604841416931
kirikusisene,22.598959996118406,24.301533426759228,0.11958839836457129
lastekaitsetöötaja,22.57843857981816,72.90460028027769,2.2732378733371603
eelisseisund,22.56178105955549,32.402044569012304,0.48047020227889703
sotsiaalsüsteem,22.540982288356364,56.70357799577153,1.5599407007909565
annekteerimine,22.395759863024335,81.00511142253076,2.6616355919194405
csce,22.34549185427932,24.301533426759228,0.1322880512882426
uustulnd,22.33822439557274,32.402044569012304,0.4952864640231802
delillo,22.2622612690669,24.301533426759228,0.13652126892946634
krimm,22.11773457184001,380.72402368589457,16.258730655530165
parlamenditöö,21.855238610674384,24.301533426759228,0.15768735713558515
erakonnapoliitika,21.579066383548245,24.301533426759228,0.17250361887986831
gaasitarbimine,21.559606633985165,24.301533426759228,0.17356192329017425
haavumine,21.290809395012246,24.301533426759228,0.18837818503445744
riigikogulane,21.260157749822152,137.7086894183023,5.52434902179701
organiseeritud,21.196427518066024,24.301533426759228,0.19366970708598713
kagu-eesti,21.12152237421154,24.301533426759228,0.1979029247272109
assotsiatsioonilepe,21.12152237421154,24.301533426759228,0.1979029247272109
pictures,21.028632150437453,24.301533426759228,0.2031944467787406
postmodernistlik,20.990710984365805,48.603066853518456,1.3630960804740515
politseibuss,20.958687754081172,32.402044569012304,0.5937087741816327
anastamine,20.91823671652141,24.301533426759228,0.20954427324057626
luganski,20.899950069374274,24.301533426759228,0.2106025776508822
dekadentlik,20.820429418337213,32.402044569012304,0.6042918182846921
kaevandusfirma,20.790898100247908,24.301533426759228,0.21695240411271782
tervishoiupoliitika,20.765635487784046,32.402044569012304,0.6085250359259159
kultuuripoliitiline,20.718826831927167,24.301533426759228,0.2211856217539416
lapsetoetus,20.694141394512627,48.603066853518456,1.3969618216038417
zaventem,20.59389718747791,24.301533426759228,0.22859375262608317
e-residentsus,20.51605921475522,81.00511142253076,2.997118089986424
tehnoloogiaülikool,20.435470097351274,24.301533426759228,0.23811849231883664
elatisraha,20.35266988501516,48.603066853518456,1.4371773891954673
andestamine,20.312653119498194,72.90460028027769,2.63835289489271
vabakaubandus,20.111764643697704,40.50255571126538,1.0635959323574704
sotsiaalprobleem,20.040443819471907,32.402044569012304,0.6667317784927426
lipukiri,20.027727057155083,32.402044569012304,0.6677900829030485
keskmaa,19.937938491772467,40.50255571126538,1.0815871073326713
suletus,19.867233276668827,40.50255571126538,1.088995238204813
lähivälismaa,19.858344478994226,24.301533426759228,0.27410084226923864
kroos,19.80155393302215,32.402044569012304,0.6868395622885555
harvendus,19.792583347526083,24.301533426759228,0.2783340599104624
sakraalne,19.472632607563213,40.50255571126538,1.1313274146170504
eelkool,19.323411768322693,72.90460028027769,2.8246144711065555
manifest,19.296586164428728,121.50766713379615,5.348670489686224
perepoliitika,19.271677408393046,40.50255571126538,1.1535518072334754
parteikontor,19.250717130921075,24.301533426759228,0.31431640986086434
kadunud,19.246113237366966,32.402044569012304,0.7355215651626288
rahvuskonservatiivne,19.025681353999158,32.402044569012304,0.7556293489584416
kreml,18.955449900921288,364.52300140138846,18.28326699244543
õnneks,18.899930722290527,56.70357799577153,2.0531105559935248
piirijoon,18.752427208566203,24.301533426759228,0.34924045540096044
osalusdemokraatia,18.720982945778534,32.402044569012304,0.784203568036702
peaküsimus,18.520002510568403,24.301533426759228,0.36617332596585545
sepitsus,18.520002510568403,24.301533426759228,0.36617332596585545
representatsioon,18.481522434047,40.50255571126538,1.245624290930092
piiksatama,18.44854679530109,24.301533426759228,0.37146484801738516
nähtud,18.363524424155642,24.301533426759228,0.3778146744792208
valikuvariant,18.318943786183798,32.402044569012304,0.8233608312180218
kuubalane,18.11912841747058,32.402044569012304,0.8434686150138347
kibedalt,18.099382606657635,24.301533426759228,0.3979224582750337
kutsealune,18.02286225950193,40.50255571126538,1.302772729086613
kapo,17.952139054996888,137.7086894183023,6.726582831904559
rahastamissüsteem,17.922989613654117,24.301533426759228,0.4116804156090109
valimisloosung,17.856058228318023,24.301533426759228,0.41697193766054064
fidel,17.83248319186769,32.402044569012304,0.873101138502401
kontrolljoon,17.826240968675968,40.50255571126538,1.3281720349339554
katuseraha,17.47622377788723,64.80408913802461,2.7653494241294228
noorpoliitik,17.426546887321216,24.301533426759228,0.4518959832006367
kuurme,17.352089563232,32.402044569012304,0.9249580546073921
palgaootus,17.213248844325566,24.301533426759228,0.46988715817583765
džihaat,17.201022284506152,16.201022284506152,0.0
vandenõudiskursus,17.201022284506152,16.201022284506152,0.0
tahes-tahtma,17.201022284506152,16.201022284506152,0.0
debatis,17.201022284506152,16.201022284506152,0.0
pannool,17.201022284506152,16.201022284506152,0.0
esilekererkimine,17.201022284506152,16.201022284506152,0.0
kontrane,17.201022284506152,16.201022284506152,0.0
kingima,17.201022284506152,16.201022284506152,0.0
putinland,17.201022284506152,16.201022284506152,0.0
sisserännanud,17.201022284506152,16.201022284506152,0.0
näljas,17.201022284506152,16.201022284506152,0.0
leones,17.201022284506152,16.201022284506152,0.0
pahal,17.201022284506152,16.201022284506152,0.0
lõksus,17.201022284506152,16.201022284506152,0.0
valgustusaja,17.201022284506152,16.201022284506152,0.0
ärgake,17.201022284506152,16.201022284506152,0.0
usa-kuupa,17.201022284506152,16.201022284506152,0.0
tsiviilkohtumetlus,17.201022284506152,16.201022284506152,0.0
spetsnazi,17.201022284506152,16.201022284506152,0.0
okase,17.201022284506152,16.201022284506152,0.0
suurenenud,17.201022284506152,16.201022284506152,0.0
kastivird,17.201022284506152,16.201022284506152,0.0
tänas,17.201022284506152,16.201022284506152,0.0
parado,17.201022284506152,16.201022284506152,0.0
teabeamees,17.201022284506152,16.201022284506152,0.0
plaanitud,17.201022284506152,16.201022284506152,0.0
kogusummaa,17.201022284506152,16.201022284506152,0.0
vandenõuromaan,17.201022284506152,16.201022284506152,0.0
kuken,17.201022284506152,16.201022284506152,0.0
kuhjas,17.201022284506152,16.201022284506152,0.0
soolemikroop,17.201022284506152,16.201022284506152,0.0
ujul,17.201022284506152,16.201022284506152,0.0
üürielamispind,17.201022284506152,16.201022284506152,0.0
varjulejäämine,17.201022284506152,16.201022284506152,0.0
meepot,17.201022284506152,16.201022284506152,0.0
kujundatud,17.201022284506152,16.201022284506152,0.0
teadmussiir,17.201022284506152,16.201022284506152,0.0
ridamine,17.201022284506152,16.201022284506152,0.0
ürge,17.201022284506152,16.201022284506152,0.0
sõjaväestatud,17.201022284506152,16.201022284506152,0.0
kangelasetüüp,17.201022284506152,16.201022284506152,0.0
küsigema,17.201022284506152,16.201022284506152,0.0
viidatud,17.201022284506152,16.201022284506152,0.0
pehmod,17.201022284506152,16.201022284506152,0.0
peapõhju,17.201022284506152,16.201022284506152,0.0
õndis,17.201022284506152,16.201022284506152,0.0
hallama,17.201022284506152,16.201022284506152,0.0
konspiratsiooniteemaline,17.201022284506152,16.201022284506152,0.0
meditsiinitehnoloogiline,17.201022284506152,16.201022284506152,0.0
põhialune,17.201022284506152,16.201022284506152,0.0
kiirkord,17.201022284506152,16.201022284506152,0.0
asumiselt,17.201022284506152,16.201022284506152,0.0
neljale-viie,17.201022284506152,16.201022284506152,0.0
laureaade,17.201022284506152,16.201022284506152,0.0
uuritud,17.201022284506152,16.201022284506152,0.0
castrot,17.201022284506152,16.201022284506152,0.0
mbn,17.201022284506152,16.201022284506152,0.0
nääriv,17.201022284506152,16.201022284506152,0.0
noored,17.201022284506152,16.201022284506152,0.0
kamalu,17.201022284506152,16.201022284506152,0.0
päädma,17.201022284506152,16.201022284506152,0.0
kultuurigeneetiline,17.201022284506152,16.201022284506152,0.0
nänd,17.201022284506152,16.201022284506152,0.0
kirjapand,17.201022284506152,16.201022284506152,0.0
noix,17.201022284506152,16.201022284506152,0.0
kaunine,17.201022284506152,16.201022284506152,0.0
mistahesk,17.201022284506152,16.201022284506152,0.0
kärata,17.201022284506152,16.201022284506152,0.0
koodma,17.201022284506152,16.201022284506152,0.0
palguma,17.201022284506152,16.201022284506152,0.0
sularahaautomaa,17.201022284506152,16.201022284506152,0.0
tembeldatud,17.201022284506152,16.201022284506152,0.0
merejalaväebrigaat,17.201022284506152,16.201022284506152,0.0
mašenka,17.201022284506152,16.201022284506152,0.0
madalale,17.201022284506152,16.201022284506152,0.0
palgavaes,17.201022284506152,16.201022284506152,0.0
rõhkuma,17.201022284506152,16.201022284506152,0.0
vastuluureasutus,17.201022284506152,16.201022284506152,0.0
kuulidevaba,17.201022284506152,16.201022284506152,0.0
kaasaelaeg,17.201022284506152,16.201022284506152,0.0
koloniaalmajandus,17.201022284506152,16.201022284506152,0.0
pimevaim,17.201022284506152,16.201022284506152,0.0
huilama,17.201022284506152,16.201022284506152,0.0
sotsiopoliitiitiline,17.201022284506152,16.201022284506152,0.0
tipptehnoloogiafirma,17.201022284506152,16.201022284506152,0.0
eurosend,17.201022284506152,16.201022284506152,0.0
pakas,17.201022284506152,16.201022284506152,0.0
iibe,17.201022284506152,16.201022284506152,0.0
näpitsa,17.201022284506152,16.201022284506152,0.0
kelgima,17.201022284506152,16.201022284506152,0.0
alustatud,17.201022284506152,16.201022284506152,0.0
toasooja,17.201022284506152,16.201022284506152,0.0
seadustatud,17.201022284506152,16.201022284506152,0.0
oleksandri,17.201022284506152,16.201022284506152,0.0
blatnoid,17.201022284506152,16.201022284506152,0.0
piimasoovija,17.201022284506152,16.201022284506152,0.0
propagandavesk,17.201022284506152,16.201022284506152,0.0
janukovõtm,17.201022284506152,16.201022284506152,0.0
ettetootmine,17.201022284506152,16.201022284506152,0.0
mikroetnos,17.201022284506152,16.201022284506152,0.0
riigipäis,17.201022284506152,16.201022284506152,0.0
pälvinud,17.201022284506152,16.201022284506152,0.0
päkapikukart,17.201022284506152,16.201022284506152,0.0
tsiviilkaits,17.201022284506152,16.201022284506152,0.0
räntama,17.201022284506152,16.201022284506152,0.0
randall,17.12693028559268,24.301533426759228,0.47729528904797924
hägustumine,17.077992973149733,24.301533426759228,0.481528506689203
inimtööaasta,17.020889460670574,16.201022284506152,0.010583044103059406
meelestatud,17.020889460670574,16.201022284506152,0.010583044103059406
seisnud,17.020889460670574,16.201022284506152,0.010583044103059406
suurvõim,17.015320666376187,32.402044569012304,0.963057013378406
hiigelpilt,17.00308346409874,16.201022284506152,0.011641348513365348
pärispoliitik,17.00308346409874,16.201022284506152,0.011641348513365348
isevärk,17.00308346409874,16.201022284506152,0.011641348513365348
poege,17.00308346409874,16.201022284506152,0.011641348513365348
huntington,16.96889999612921,24.301533426759228,0.49105324638195647
sooleelustik,16.96758300151065,16.201022284506152,0.013757957333977229
termine,16.96758300151065,16.201022284506152,0.013757957333977229
vandenõulugu,16.96758300151065,16.201022284506152,0.013757957333977229
baylis,16.96758300151065,16.201022284506152,0.013757957333977229
alustanud,16.96758300151065,16.201022284506152,0.013757957333977229
keelelaen,16.949888302874403,16.201022284506152,0.014816261744283169
veitmani,16.9322304717378,16.201022284506152,0.01587456615458911
üürimudel,16.9322304717378,16.201022284506152,0.01587456615458911
müüdud,16.9322304717378,16.201022284506152,0.01587456615458911
terroriähvardus,16.9322304717378,16.201022284506152,0.01587456615458911
tootmisväljund,16.91460939299875,16.201022284506152,0.01693287056489505
alliansen,16.91460939299875,16.201022284506152,0.01693287056489505
suurlind,16.897024952033775,16.201022284506152,0.01799117497520099
janukovitš,16.885008723497304,24.301533426759228,0.49846137725409806
salia,16.87947703469558,16.201022284506152,0.019049479385506933
tabanud,16.844490316676268,16.201022284506152,0.021166088206118813
e-tõend,16.82705129005916,16.201022284506152,0.022224392616424754
maksukoormus,16.823555631533345,72.90460028027769,3.3929239394408457
obam,16.809648335191987,16.201022284506152,0.023282697026730696
tahu,16.809648335191987,16.201022284506152,0.023282697026730696
glorifitseerimine,16.809648335191987,16.201022284506152,0.023282697026730696
tarbetum,16.809648335191987,16.201022284506152,0.023282697026730696
kontrakultuuriline,16.79228134027148,16.201022284506152,0.024341001437036634
sünnitamisiga,16.79228134027148,16.201022284506152,0.024341001437036634
bakterirühm,16.79228134027148,16.201022284506152,0.024341001437036634
eelnõue,16.79228134027148,16.201022284506152,0.024341001437036634
doktorikool,16.789041996568205,32.402044569012304,0.9895146236360545
parlamentlik,16.774950193955927,16.201022284506152,0.025399305847342575
portnov,16.774950193955927,16.201022284506152,0.025399305847342575
maarjamäe,16.76659286411484,24.301533426759228,0.5090444213571574
piirilepe,16.762292344611307,32.402044569012304,0.9926895368669724
metsaskäija,16.757654785362803,16.201022284506152,0.026457610257648517
jõudnud,16.72317074009551,16.201022284506152,0.028574219078260396
cryan,16.72317074009551,16.201022284506152,0.028574219078260396
harb,16.72317074009551,16.201022284506152,0.028574219078260396
parlamendierakond,16.70968346286519,40.50255571126538,1.4837427832489287
suhtlemisõigus,16.688828326503607,16.201022284506152,0.03069082789887228
mõjupiir,16.671709959191535,16.201022284506152,0.03174913230917822
sevastopol,16.661429769366716,24.301533426759228,0.5185691610499109
mõtteraamat,16.65462667381823,16.201022284506152,0.03280743671948416
bohri,16.65462667381823,16.201022284506152,0.03280743671948416
edutegur,16.649826356683214,24.301533426759228,0.5196274654602169
linnad-vald,16.620564918394034,16.201022284506152,0.03492404554009604
e-tervisetõend,16.620564918394034,16.201022284506152,0.03492404554009604
süüta,16.620564918394034,16.201022284506152,0.03492404554009604
paldisk,16.569732720732254,16.201022284506152,0.038098958771013866
rauter,16.569732720732254,16.201022284506152,0.038098958771013866
puusepp,16.5628516400632,113.40715599154306,5.907455218327761
miljoniküsimus,16.552857679930195,16.201022284506152,0.039157263181319804
luter,16.5461183925953,24.301533426759228,0.5291522051529703
soomusvõimekus,16.536016976107238,16.201022284506152,0.04021556759162574
laagriaasta,16.51921050456766,16.201022284506152,0.04127387200193169
ülekuulamismeetod,16.51921050456766,16.201022284506152,0.04127387200193169
antiliberaalne,16.485699841679544,16.201022284506152,0.04339048082254356
kibedus,16.471064706398746,40.50255571126538,1.5197251331993307
alkoholireklaam,16.405074593736238,32.402044569012304,1.036080017689516
käsima,16.385978670290616,16.201022284506152,0.04974030728437921
probiootiline,16.381619386505925,40.50255571126538,1.533483090533308
metsiku,16.336569126703257,16.201022284506152,0.05291522051529703
foucau,16.320165428937432,16.201022284506152,0.05397352492560297
löfven,16.311811323700834,32.402044569012304,1.0477213662028813
iganenud,16.303794640331713,16.201022284506152,0.055031829335908916
investeerimispakett,16.271151395258816,16.201022284506152,0.05714843815652079
legatum,16.271151395258816,16.201022284506152,0.05714843815652079
parteistumine,16.254878742109216,16.201022284506152,0.05820674256682674
kõrgkvalifitseeritud,16.22243088582226,16.201022284506152,0.06032335138743861
kagebiit,16.22243088582226,16.201022284506152,0.06032335138743861
üürisektor,16.20625548834995,16.201022284506152,0.06138165579774456
growtopia,16.20625548834995,16.201022284506152,0.06138165579774456
tarku,16.190112315747037,16.201022284506152,0.062439960208050496
rahvuskonservatism,16.17400127181106,16.201022284506152,0.06349826461835643
registreeritud,16.157922260722085,16.201022284506152,0.06455656902866237
randvere,16.157922260722085,16.201022284506152,0.06455656902866237
likk,16.141875187040842,16.201022284506152,0.06561487343896832
küpsenud,16.125859955706822,16.201022284506152,0.06667317784927426
veebis,16.093924641720946,16.201022284506152,0.06878978666988614
liberaalne,16.08401817529577,210.61328969858,12.15674276118434
üksikvanem,16.07971950414607,64.80408913802461,3.0923654869139585
serpentine,16.030431980858936,16.201022284506152,0.0730230043111099
juurdeloomine,16.030431980858936,16.201022284506152,0.0730230043111099
otsesõna,15.99887314578814,16.201022284506152,0.07513961313172178
pakitud,15.983140279431378,16.201022284506152,0.07619791754202773
ideoloogiliselt,15.974565884133852,40.50255571126538,1.5980396595619704
torugaas,15.967438325241126,16.201022284506152,0.07725622195233367
pinnakasutus,15.967438325241126,16.201022284506152,0.07725622195233367
okupeerimine,15.966626479636757,56.70357799577153,2.6140118934556735
laenuline,15.951767192201775,16.201022284506152,0.07831452636263961
käibemaksusoodustus,15.936126789654686,16.201022284506152,0.07937283077294555
luureametkond,15.936126789654686,16.201022284506152,0.07937283077294555
xxxx,15.933023702265473,32.402044569012304,1.0964033690769546
ajajärg,15.858382586018008,16.201022284506152,0.08466435282447525
lõhestamine,15.84503606128136,32.402044569012304,1.1080447175903199
oligarh,15.836775325119381,56.70357799577153,2.6436444169442397
tubakareklaam,15.82749688443984,16.201022284506152,0.08678096164508713
pronksõdur,15.82749688443984,16.201022284506152,0.08678096164508713
aiv,15.81209910438209,16.201022284506152,0.08783926605539308
egk,15.81209910438209,16.201022284506152,0.08783926605539308
lääneriik,15.80060876482849,153.90971170280844,8.80403438933512
naftadollar,15.750806417428864,16.201022284506152,0.09207248369661683
autospetsialist,15.735557420621898,16.201022284506152,0.09313078810692278
soomeugrilik,15.644679912117223,16.201022284506152,0.09948061456875842
pirandello,15.614620225332834,16.201022284506152,0.1015972233893703
tulunduslik,15.59963365787536,16.201022284506152,0.10265552779967624
arhitektuuriauhind,15.584675830386484,16.201022284506152,0.10371383220998218
weiss,15.571429000344175,32.402044569012304,1.1450853719510277
visklemine,15.569746660272779,16.201022284506152,0.10477213662028813
agressioon,15.556903607910535,89.10562256478384,4.792002369865299
valimisteema,15.52513027298209,16.201022284506152,0.10794704985120594
seinapannoo,15.510314912735778,16.201022284506152,0.10900535426151188
kunna,15.510314912735778,16.201022284506152,0.10900535426151188
kooseluseadus,15.480946277472032,129.60817827604922,7.436705091219845
viinatootja,15.480768858886117,16.201022284506152,0.11112196308212377
soolefloora,15.451335157302667,16.201022284506152,0.11323857190273565
efektsemalt,15.43666023853578,16.201022284506152,0.11429687631304158
karjatalitaja,15.422013168352953,16.201022284506152,0.11535518072334754
lõpetanud,15.392802257250624,16.201022284506152,0.11747178954395941
tegevustoetus,15.38543334971477,56.70357799577153,2.75053316238514
kultuuripoliitika,15.37941345910461,40.50255571126538,1.6985785785410348
kindlustatud,15.349192784767961,16.201022284506152,0.12064670277487723
fašist,15.332592560455957,48.603066853518456,2.2351389145661464
salavangla,15.320256822484561,16.201022284506152,0.12276331159548912
käetõstmine,15.291429753802852,16.201022284506152,0.12487992041610099
